flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width,expected_text,clip_similarity_no,clip_similarity_lora,clip_delta,ocr_text_no,ocr_text_lora,ocr_score_no,ocr_score_lora,ocr_delta,ocr_missing_no,ocr_missing_lora
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st15_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st15_25_no_2.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,15,1024,geometric,0.6398,0.6402,0.0004,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st15_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st15_25_no_3.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,15,1024,geometric,0.6525,0.6482,-0.0043,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_no_0.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6646,0.6624,-0.0022,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_no_1.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6416,0.6380,-0.0036,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_no_2.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6394,0.6579,0.0185,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st20_25_no_3.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6623,0.6477,-0.0145,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_no_0.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6670,0.6370,-0.0300,,Goleiyaiopatea Btuugsnent.son,,-1.5556,,1,0
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_no_1.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6657,0.6607,-0.0050,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_no_2.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6351,0.6518,0.0167,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg5_st25_25_no_3.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6804,0.6731,-0.0073,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_no_0.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,15,1024,geometric,0.6605,0.6506,-0.0099,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_no_1.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,15,1024,geometric,0.6723,0.6591,-0.0131,,"dadyaipstoenl, @Gatwyde.oon",,-1.6667,,1,0
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_no_2.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,15,1024,geometric,0.6475,0.6625,0.0150,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st15_25_no_3.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,15,1024,geometric,0.6619,0.6506,-0.0113,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_no_0.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6680,0.6596,-0.0083,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_no_1.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6710,0.6458,-0.0252,,"docerdtasgtete, @habitay cea",,-1.3333,,1,0
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_no_2.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6474,0.6432,-0.0042,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st20_25_no_3.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,20,1024,geometric,0.6544,0.6599,0.0055,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_no_0.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6581,0.6515,-0.0066,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_no_1.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6707,0.6732,0.0024,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_no_2.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6387,0.6644,0.0257,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p25_cfg6_st25_25_no_3.png,iconic:1.0;vintage:1.0,25,"geometric spiral shell icon, sandy beige hues",dpmpp_2m_sde,karras,100,25,1024,geometric,0.6692,0.6601,-0.0091,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6452,0.6423,-0.0029,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6364,0.6416,0.0052,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6406,0.6492,0.0086,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st15_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6334,0.6214,-0.0120,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6473,0.6458,-0.0014,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6425,0.6503,0.0078,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6522,0.6444,-0.0079,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st20_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6284,0.6261,-0.0023,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6450,0.6441,-0.0009,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6322,0.6510,0.0188,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6318,0.6446,0.0128,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg4_st25_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6288,0.6214,-0.0074,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6466,0.6361,-0.0105,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6439,0.6342,-0.0097,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6402,0.6572,0.0170,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st15_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6255,0.6246,-0.0009,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6493,0.6481,-0.0012,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6382,0.6449,0.0067,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6360,0.6456,0.0096,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st20_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6278,0.6294,0.0015,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6583,0.6615,0.0032,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6371,0.6432,0.0061,,Ahi,,0.0000,,1,0
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6449,0.6480,0.0031,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg5_st25_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6307,0.6463,0.0156,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6446,0.6490,0.0044,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6354,0.6339,-0.0015,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6397,0.6546,0.0149,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st15_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,15,1024,leaf,0.6230,0.6402,0.0172,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6467,0.6422,-0.0045,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6522,0.6475,-0.0047,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6253,0.6419,0.0166,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st20_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,20,1024,leaf,0.6438,0.6406,-0.0032,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_no_0.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6495,0.6379,-0.0115,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_no_1.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6369,0.6427,0.0058,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_no_2.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6451,0.6573,0.0121,,,,,,1,1
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p26_cfg6_st25_26_no_3.png,iconic:1.0;vintage:1.0,26,"leaf veins rendered as circuit board, bright lime green",dpmpp_2m_sde,karras,100,25,1024,leaf,0.6300,0.6516,0.0216,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_no_0.png,iconic:1.0;vintage:1.0,27,"planet with orbiting ring forming subtle letter O, purple gradient sky",dpmpp_2m_sde,karras,100,15,1024,planet,0.6428,0.6452,0.0025,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_no_1.png,iconic:1.0;vintage:1.0,27,"planet with orbiting ring forming subtle letter O, purple gradient sky",dpmpp_2m_sde,karras,100,15,1024,planet,0.6349,0.6164,-0.0185,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_no_2.png,iconic:1.0;vintage:1.0,27,"planet with orbiting ring forming subtle letter O, purple gradient sky",dpmpp_2m_sde,karras,100,15,1024,planet,0.6391,0.6252,-0.0138,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test2_wordmark_iconic2/singles/p27_cfg4_st15_27_no_3.png,iconic:1.0;vintage:1.0,27,"planet with orbiting ring forming subtle letter O, purple gradient sky",dpmpp_2m_sde,karras,100,15,1024,planet,0.6405,0.6262,-0.0143,,,,,,1,1
